time,purpose,probability
3990,SHOPPING,0.8966766701456177
4005,SHOPPING,0.8759199037394887
4020,SHOPPING,0.8535533905932743
4035,SHOPPING,0.8296729075500349
4050,SHOPPING,0.8043807145043599
4065,SHOPPING,0.777785116509802
4080,SHOPPING,0.7500000000000007
4095,SHOPPING,0.7211443451095004
4110,SHOPPING,0.6913417161825446
4125,SHOPPING,0.660719732651581
4140,SHOPPING,0.6294095225512614
4155,SHOPPING,0.5975451610080641
4170,SHOPPING,0.5652630961100265
4185,SHOPPING,0.532701564615072
4200,SHOPPING,0.5000000000000002
4215,SHOPPING,0.46729843538492766
4230,SHOPPING,0.434736903889975
4245,SHOPPING,0.40245483899193646
4260,SHOPPING,0.3705904774487392
4275,SHOPPING,0.33928026734841943
4290,SHOPPING,0.3086582838174552
4305,SHOPPING,0.27885565489050085
4320,SHOPPING,0.2500000000000005
4335,SHOPPING,0.22221488349019924
4350,SHOPPING,0.19561928549563984
4365,SHOPPING,0.1703270924499649
4380,SHOPPING,0.1464466094067261
4395,SHOPPING,0.12408009626051164
4410,SHOPPING,0.1033233298543832
4425,SHOPPING,0.0842651938487275
4440,SHOPPING,0.0669872981077807
4455,SHOPPING,0.05156362923365576
4470,SHOPPING,0.038060233744357186
4485,SHOPPING,0.026534935252447267
4500,SHOPPING,0.0170370868554659
4515,SHOPPING,0.009607359798384951
4530,SHOPPING,0.004277569313094753
4545,SHOPPING,0.001070538380698205
4560,SHOPPING,0
4575,SHOPPING,0.001070538380698205
4590,SHOPPING,0.004277569313094809
4605,SHOPPING,0.00960735979838484
4620,SHOPPING,0.017037086855465733
4635,SHOPPING,0.02653493525244649
4650,SHOPPING,0.03806023374435624
4665,SHOPPING,0.05156362923365587
4680,SHOPPING,0.06698729810778037
4695,SHOPPING,0.08426519384872766
4710,SHOPPING,0.10332332985438225
4725,SHOPPING,0.1240800962605107
4740,SHOPPING,0.14644660940672505
4755,SHOPPING,0.17032709244996513
4770,SHOPPING,0.19561928549564006
4785,SHOPPING,0.2222148834901987
4800,SHOPPING,0.24999999999999922
4815,SHOPPING,0.27885565489049946
4830,SHOPPING,0.30865828381745464
4845,SHOPPING,0.339280267348418
4860,SHOPPING,0.3705904774487394
4875,SHOPPING,0.40245483899193674
4890,SHOPPING,0.43473690388997266
4905,SHOPPING,0.46729843538492793
4920,SHOPPING,0.5000000000000006
4935,SHOPPING,0.5327015646150713
4950,SHOPPING,0.5652630961100249
4965,SHOPPING,0.5975451610080643
4980,SHOPPING,0.6294095225512599
4995,SHOPPING,0.6607197326515797
5010,SHOPPING,0.6913417161825448
5025,SHOPPING,0.7211443451095014
5040,SHOPPING,0.7500000000000002
5055,SHOPPING,0.7777851165098008
5070,SHOPPING,0.8043807145043593
5085,SHOPPING,0.8296729075500344
5100,SHOPPING,0.8535533905932732
5115,SHOPPING,0.8759199037394889
5130,SHOPPING,0.8966766701456184
5145,SHOPPING,0.915734806151272
5160,SHOPPING,0.9330127018922193
5175,SHOPPING,0.9484363707663438
5190,SHOPPING,0.9619397662556435
5205,SHOPPING,0.9734650647475527
5220,SHOPPING,0.9829629131445339
5235,SHOPPING,0.9903926402016149
5250,SHOPPING,0.9957224306869051
5265,SHOPPING,0.9989294616193019
5280,SHOPPING,1
5295,SHOPPING,0.9989294616193016
5310,SHOPPING,0.9957224306869052
5325,SHOPPING,0.9903926402016154
5340,SHOPPING,0.9829629131445345
5355,SHOPPING,0.9734650647475529
5370,SHOPPING,0.961939766255643
5385,SHOPPING,0.9484363707663449
5400,SHOPPING,0.9330127018922196
5415,SHOPPING,0.9157348061512725
5430,SHOPPING,0.8966766701456177
5445,SHOPPING,0.8759199037394894
5460,SHOPPING,0.8535533905932737
5475,SHOPPING,0.8296729075500349
5490,SHOPPING,0.8043807145043613
5505,SHOPPING,0.7777851165098013
5520,SHOPPING,0.7499999999999993
5535,SHOPPING,0.7211443451095005
5550,SHOPPING,0.6913417161825455
5565,SHOPPING,0.6607197326515803
5580,SHOPPING,0.6294095225512606
5595,SHOPPING,0.5975451610080651
5610,SHOPPING,0.5652630961100257
5625,SHOPPING,0.5327015646150703
5640,SHOPPING,0.5000000000000013
5655,SHOPPING,0.46729843538492866
5670,SHOPPING,0.4347369038899751
5685,SHOPPING,0.4024548389919357
5700,SHOPPING,0.3705904774487402
5715,SHOPPING,0.33928026734842043
5730,SHOPPING,0.3086582838174553
5745,SHOPPING,0.2788556548905001
5760,SHOPPING,0.24999999999999983
5775,SHOPPING,0.2222148834901993
5790,SHOPPING,0.19561928549563923
5805,SHOPPING,0.1703270924499657
5820,SHOPPING,0.14644660940672682
5835,SHOPPING,0.12408009626051114
5850,SHOPPING,0.1033233298543827
5865,SHOPPING,0.08426519384872705
5880,SHOPPING,0.06698729810778165
5895,SHOPPING,0.051563629233656205
5910,SHOPPING,0.03806023374435652
5925,SHOPPING,0.026534935252447323
5940,SHOPPING,0.017037086855466177
5955,SHOPPING,0.009607359798384785
5970,SHOPPING,0.004277569313094642
5985,SHOPPING,0.0010705383806983715
6000,SHOPPING,0
6015,SHOPPING,0.0010705383806981494
6030,SHOPPING,0.004277569313094809
6045,SHOPPING,0.009607359798384618
6060,SHOPPING,0.017037086855465955
6075,SHOPPING,0.0265349352524476
6090,SHOPPING,0.03806023374435619
6105,SHOPPING,0.05156362923365504
6120,SHOPPING,0.06698729810778031
6135,SHOPPING,0.08426519384872755
6150,SHOPPING,0.1033233298543822
6165,SHOPPING,0.12408009626051175
6180,SHOPPING,0.146446609406725
6195,SHOPPING,0.17032709244996502
6210,SHOPPING,0.19561928549563856
6225,SHOPPING,0.22221488349019863
6240,SHOPPING,0.2499999999999991
6255,SHOPPING,0.27885565489049935
6270,SHOPPING,0.30865828381745614
6285,SHOPPING,0.3392802673484179
6300,SHOPPING,0.3705904774487393
6315,SHOPPING,0.4024548389919349
6330,SHOPPING,0.4347369038899725
6345,SHOPPING,0.4672984353849278
6360,SHOPPING,0.5000000000000004
6375,SHOPPING,0.532701564615073
6390,SHOPPING,0.5652630961100248
6405,SHOPPING,0.5975451610080642
6420,SHOPPING,0.6294095225512598
6435,SHOPPING,0.6607197326515796
6450,SHOPPING,0.6913417161825447
6465,SHOPPING,0.7211443451095014
6480,SHOPPING,0.7500000000000017
6495,SHOPPING,0.7777851165098006
6510,SHOPPING,0.8043807145043593
6525,SHOPPING,0.8296729075500342
6540,SHOPPING,0.8535533905932731
6555,SHOPPING,0.8759199037394888
6570,SHOPPING,0.8966766701456161
6585,SHOPPING,0.9157348061512719
6600,SHOPPING,0.9330127018922192
6615,SHOPPING,0.9484363707663437
6630,SHOPPING,0.9619397662556435
6645,SHOPPING,0.9734650647475527
6660,SHOPPING,0.9829629131445334
6675,SHOPPING,0.9903926402016148
6690,SHOPPING,0.995722430686905
6705,SHOPPING,0.9989294616193019
6720,SHOPPING,1
6735,SHOPPING,0.9989294616193017
6750,SHOPPING,0.9957224306869052
6765,SHOPPING,0.9903926402016157
6780,SHOPPING,0.9829629131445345
6795,SHOPPING,0.9734650647475529
6810,SHOPPING,0.9619397662556431
6825,SHOPPING,0.9484363707663441
6840,SHOPPING,0.9330127018922197
6855,SHOPPING,0.9157348061512725
6870,SHOPPING,0.8966766701456189
6885,SHOPPING,0.8759199037394895
6900,SHOPPING,0.8535533905932737
6915,SHOPPING,0.8296729075500351
6930,SHOPPING,0.80438071450436
6945,SHOPPING,0.7777851165098014
6960,SHOPPING,0.7499999999999994
6975,SHOPPING,0.7211443451095023
6990,SHOPPING,0.6913417161825473
7005,SHOPPING,0.6607197326515821
7020,SHOPPING,0.6294095225512607
7035,SHOPPING,0.5975451610080634
7050,SHOPPING,0.5652630961100258
7065,SHOPPING,0.5327015646150705
7080,SHOPPING,0.5000000000000014
7095,SHOPPING,0.4672984353849306
7110,SHOPPING,0.4347369038899752
7125,SHOPPING,0.40245483899193585
7140,SHOPPING,0.3705904774487385
7155,SHOPPING,0.3392802673484189
7170,SHOPPING,0.308658283817457
7185,SHOPPING,0.27885565489050024
7200,SHOPPING,0.2500000000000015
7215,SHOPPING,0.2222148834901994
7230,SHOPPING,0.19561928549563934
7245,SHOPPING,0.1703270924499658
7260,SHOPPING,0.14644660940672566
7275,SHOPPING,0.12408009626051242
7290,SHOPPING,0.1033233298543828
7305,SHOPPING,0.0842651938487281
7320,SHOPPING,0.0669872981077817
7335,SHOPPING,0.051563629233655484
7350,SHOPPING,0.038060233744356575
7365,SHOPPING,0.026534935252446767
7380,SHOPPING,0.017037086855466177
7395,SHOPPING,0.00960735979838484
7410,SHOPPING,0.00427756931309492
7425,SHOPPING,0.0010705383806983715
7440,SHOPPING,0
7455,SHOPPING,0.0010705383806982605
7470,SHOPPING,0.0042775693130949755
7485,SHOPPING,0.009607359798384618
7500,SHOPPING,0.017037086855465455
7515,SHOPPING,0.02653493525244699
7530,SHOPPING,0.03806023374435613
7545,SHOPPING,0.05156362923365576
7560,SHOPPING,0.06698729810778115
7575,SHOPPING,0.0842651938487265
7590,SHOPPING,0.10332332985438214
7605,SHOPPING,0.12408009626051053
7620,SHOPPING,0.14644660940672616
7635,SHOPPING,0.17032709244996497
7650,SHOPPING,0.19561928549563706
7665,SHOPPING,0.22221488349019997
7680,SHOPPING,0.249999999999999
7695,SHOPPING,0.27885565489049924
7710,SHOPPING,0.3086582838174544
7725,SHOPPING,0.3392802673484195
7740,SHOPPING,0.3705904774487392
7755,SHOPPING,0.402454838991933
7770,SHOPPING,0.4347369038899759
7785,SHOPPING,0.4672984353849277
7800,SHOPPING,0.5000000000000003
7815,SHOPPING,0.5327015646150711
7830,SHOPPING,0.5652630961100247
7845,SHOPPING,0.5975451610080641
7860,SHOPPING,0.6294095225512579
7875,SHOPPING,0.6607197326515795
7890,SHOPPING,0.6913417161825446
7905,SHOPPING,0.7211443451094997
7920,SHOPPING,0.75
7935,SHOPPING,0.7777851165098005
7950,SHOPPING,0.8043807145043607
7965,SHOPPING,0.8296729075500329
7980,SHOPPING,0.8535533905932717
7995,SHOPPING,0.8759199037394887
8010,SHOPPING,0.8966766701456172
8025,SHOPPING,0.9157348061512729
8040,SHOPPING,0.9330127018922192
8055,SHOPPING,0.9484363707663446
8070,SHOPPING,0.9619397662556427
8085,SHOPPING,0.973465064747552
8100,SHOPPING,0.9829629131445343
8115,SHOPPING,0.9903926402016152
8130,SHOPPING,0.9957224306869052
8145,SHOPPING,0.9989294616193017
8160,SHOPPING,1
8175,SHOPPING,0.9989294616193019
8190,SHOPPING,0.9957224306869055
8205,SHOPPING,0.990392640201615
8220,SHOPPING,0.9829629131445341
8235,SHOPPING,0.973465064747553
8250,SHOPPING,0.9619397662556433
8265,SHOPPING,0.948436370766345
8280,SHOPPING,0.9330127018922199
8295,SHOPPING,0.9157348061512736
8310,SHOPPING,0.8966766701456201
8325,SHOPPING,0.8759199037394884
8340,SHOPPING,0.8535533905932752
8355,SHOPPING,0.8296729075500351
8370,SHOPPING,0.8043807145043602
8385,SHOPPING,0.7777851165098001
8400,SHOPPING,0.7500000000000011
8415,SHOPPING,0.721144345109504
8430,SHOPPING,0.691341716182544
8445,SHOPPING,0.6607197326515822
8460,SHOPPING,0.6294095225512608
8475,SHOPPING,0.5975451610080635
8490,SHOPPING,0.5652630961100277
8505,SHOPPING,0.5327015646150723
8520,SHOPPING,0.5000000000000033
8535,SHOPPING,0.46729843538492716
8550,SHOPPING,0.4347369038899753
8565,SHOPPING,0.40245483899193596
8580,SHOPPING,0.37059047744873863
8595,SHOPPING,0.33928026734842065
8610,SHOPPING,0.3086582838174555
8625,SHOPPING,0.27885565489050196
8640,SHOPPING,0.25000000000000155
8655,SHOPPING,0.22221488349019952
8670,SHOPPING,0.19561928549563945
8685,SHOPPING,0.17032709244996452
8700,SHOPPING,0.146446609406727
8715,SHOPPING,0.12408009626051131
8730,SHOPPING,0.10332332985438397
8745,SHOPPING,0.08426519384872816
8760,SHOPPING,0.06698729810778087
8775,SHOPPING,0.05156362923365554
8790,SHOPPING,0.038060233744355965
8805,SHOPPING,0.026534935252447378
8820,SHOPPING,0.017037086855466677
8835,SHOPPING,0.009607359798385173
8850,SHOPPING,0.00427756931309492
8865,SHOPPING,0.0010705383806982605
8880,SHOPPING,0
8895,SHOPPING,0.0010705383806981494
8910,SHOPPING,0.004277569313094753
8925,SHOPPING,0.00960735979838423
8940,SHOPPING,0.0170370868554654
8955,SHOPPING,0.026534935252446934
8970,SHOPPING,0.0380602337443568
8985,SHOPPING,0.05156362923365654
9000,SHOPPING,0.0669872981077802
9015,SHOPPING,0.08426519384872744
9030,SHOPPING,0.10332332985438097
9045,SHOPPING,0.12408009626051042
9060,SHOPPING,0.14644660940672605
9075,SHOPPING,0.17032709244996352
9090,SHOPPING,0.19561928549564117
9105,SHOPPING,0.2222148834901984
9120,SHOPPING,0.25000000000000044
9135,SHOPPING,0.2788556548904976
9150,SHOPPING,0.3086582838174543
9165,SHOPPING,0.3392802673484193
9180,SHOPPING,0.3705904774487374
9195,SHOPPING,0.4024548389919381
9210,SHOPPING,0.434736903889974
9225,SHOPPING,0.4672984353849258
9240,SHOPPING,0.4999999999999984
9255,SHOPPING,0.532701564615071
9270,SHOPPING,0.5652630961100263
9285,SHOPPING,0.5975451610080622
9300,SHOPPING,0.629409522551263
9315,SHOPPING,0.660719732651581
9330,SHOPPING,0.6913417161825428
9345,SHOPPING,0.7211443451094995
9360,SHOPPING,0.7499999999999999
9375,SHOPPING,0.777785116509802
9390,SHOPPING,0.8043807145043591
9405,SHOPPING,0.8296729075500341
9420,SHOPPING,0.8535533905932742
9435,SHOPPING,0.8759199037394875
9450,SHOPPING,0.896676670145617
9465,SHOPPING,0.9157348061512728
9480,SHOPPING,0.9330127018922183
9495,SHOPPING,0.9484363707663437
9510,SHOPPING,0.9619397662556419
9525,SHOPPING,0.9734650647475531
9540,SHOPPING,0.9829629131445338
9555,SHOPPING,0.9903926402016152
9570,SHOPPING,0.9957224306869052
9585,SHOPPING,0.9989294616193016
9600,SHOPPING,1
9615,SHOPPING,0.998929461619302
9630,SHOPPING,0.995722430686905
9645,SHOPPING,0.9903926402016154
9660,SHOPPING,0.9829629131445341
9675,SHOPPING,0.9734650647475525
9690,SHOPPING,0.9619397662556439
9705,SHOPPING,0.9484363707663443
9720,SHOPPING,0.9330127018922207
9735,SHOPPING,0.9157348061512736
9750,SHOPPING,0.8966766701456179
9765,SHOPPING,0.8759199037394885
9780,SHOPPING,0.8535533905932727
9795,SHOPPING,0.8296729075500352
9810,SHOPPING,0.8043807145043631
9825,SHOPPING,0.7777851165098031
9840,SHOPPING,0.7500000000000011
9855,SHOPPING,0.7211443451095009
9870,SHOPPING,0.6913417161825441
9885,SHOPPING,0.6607197326515823
9900,SHOPPING,0.629409522551261
9915,SHOPPING,0.5975451610080672
9930,SHOPPING,0.5652630961100278
9945,SHOPPING,0.5327015646150725
9960,SHOPPING,0.4999999999999999
9975,SHOPPING,0.46729843538492727
9990,SHOPPING,0.4347369038899755
10005,SHOPPING,0.40245483899193607
10020,SHOPPING,0.3705904774487422
10035,SHOPPING,0.33928026734842076
10050,SHOPPING,0.30865828381745564
10065,SHOPPING,0.2788556548904989
10080,SHOPPING,0.2499999999999986
0,OTHER,0.0170370868554659
15,OTHER,0.02653493525244721
30,OTHER,0.03806023374435663
45,OTHER,0.05156362923365593
60,OTHER,0.06698729810778065
75,OTHER,0.0842651938487275
90,OTHER,0.10332332985438236
105,OTHER,0.12408009626051136
120,OTHER,0.14644660940672627
135,OTHER,0.17032709244996558
150,OTHER,0.19561928549563967
165,OTHER,0.22221488349019886
180,OTHER,0.2500000000000001
195,OTHER,0.27885565489049946
210,OTHER,0.30865828381745525
225,OTHER,0.3392802673484192
240,OTHER,0.3705904774487397
255,OTHER,0.4024548389919359
270,OTHER,0.4347369038899743
285,OTHER,0.46729843538492843
300,OTHER,0.5
315,OTHER,0.5327015646150715
330,OTHER,0.5652630961100259
345,OTHER,0.5975451610080642
360,OTHER,0.6294095225512604
375,OTHER,0.6607197326515808
390,OTHER,0.6913417161825449
405,OTHER,0.7211443451095007
420,OTHER,0.75
435,OTHER,0.7777851165098012
450,OTHER,0.8043807145043603
465,OTHER,0.8296729075500344
480,OTHER,0.8535533905932737
495,OTHER,0.8759199037394887
510,OTHER,0.8966766701456176
525,OTHER,0.9157348061512727
540,OTHER,0.9330127018922194
555,OTHER,0.9484363707663441
570,OTHER,0.9619397662556434
585,OTHER,0.9734650647475529
600,OTHER,0.9829629131445341
615,OTHER,0.9903926402016152
630,OTHER,0.9957224306869052
645,OTHER,0.9989294616193017
660,OTHER,1
675,OTHER,0.9989294616193017
690,OTHER,0.9957224306869052
705,OTHER,0.9903926402016152
720,OTHER,0.9829629131445341
735,OTHER,0.9734650647475529
750,OTHER,0.9619397662556434
765,OTHER,0.9484363707663441
780,OTHER,0.9330127018922194
795,OTHER,0.9157348061512727
810,OTHER,0.8966766701456176
825,OTHER,0.8759199037394887
840,OTHER,0.8535533905932737
855,OTHER,0.8296729075500344
870,OTHER,0.8043807145043603
885,OTHER,0.7777851165098012
900,OTHER,0.75
915,OTHER,0.7211443451095007
930,OTHER,0.6913417161825449
945,OTHER,0.6607197326515808
960,OTHER,0.6294095225512604
975,OTHER,0.5975451610080642
990,OTHER,0.5652630961100259
1005,OTHER,0.5327015646150715
1020,OTHER,0.5
1035,OTHER,0.46729843538492843
1050,OTHER,0.4347369038899743
1065,OTHER,0.4024548389919359
1080,OTHER,0.3705904774487397
1095,OTHER,0.3392802673484192
1110,OTHER,0.30865828381745525
1125,OTHER,0.27885565489049946
1140,OTHER,0.2500000000000001
1155,OTHER,0.22221488349019886
1170,OTHER,0.19561928549563967
1185,OTHER,0.17032709244996558
1200,OTHER,0.14644660940672627
1215,OTHER,0.12408009626051136
1230,OTHER,0.10332332985438236
1245,OTHER,0.0842651938487275
1260,OTHER,0.06698729810778065
1275,OTHER,0.05156362923365593
1290,OTHER,0.03806023374435663
1305,OTHER,0.02653493525244721
1320,OTHER,0.0170370868554659
1335,OTHER,0.009607359798384785
1350,OTHER,0.004277569313094753
1365,OTHER,0.0010705383806982605
1380,OTHER,0
1395,OTHER,0.0010705383806982605
1410,OTHER,0.004277569313094809
1425,OTHER,0.00960735979838473
1440,OTHER,0.01703708685546579
1455,OTHER,0.0265349352524471
1470,OTHER,0.038060233744356575
1485,OTHER,0.05156362923365587
1500,OTHER,0.06698729810778059
1515,OTHER,0.08426519384872738
1530,OTHER,0.10332332985438242
1545,OTHER,0.12408009626051125
1560,OTHER,0.14644660940672605
1575,OTHER,0.17032709244996547
1590,OTHER,0.19561928549563956
1605,OTHER,0.22221488349019852
1620,OTHER,0.24999999999999978
1635,OTHER,0.27885565489049935
1650,OTHER,0.30865828381745525
1665,OTHER,0.3392802673484191
1680,OTHER,0.3705904774487397
1695,OTHER,0.4024548389919357
1710,OTHER,0.4347369038899742
1725,OTHER,0.4672984353849282
1740,OTHER,0.4999999999999999
1755,OTHER,0.5327015646150712
1770,OTHER,0.5652630961100257
1785,OTHER,0.5975451610080642
1800,OTHER,0.6294095225512606
1815,OTHER,0.6607197326515808
1830,OTHER,0.6913417161825446
1845,OTHER,0.7211443451095005
1860,OTHER,0.75
1875,OTHER,0.7777851165098009
1890,OTHER,0.80438071450436
1905,OTHER,0.8296729075500342
1920,OTHER,0.8535533905932737
1935,OTHER,0.8759199037394887
1950,OTHER,0.8966766701456175
1965,OTHER,0.9157348061512725
1980,OTHER,0.9330127018922192
1995,OTHER,0.9484363707663441
2010,OTHER,0.9619397662556435
2025,OTHER,0.9734650647475528
2040,OTHER,0.9829629131445343
2055,OTHER,0.9903926402016152
2070,OTHER,0.9957224306869052
2085,OTHER,0.9989294616193016
2100,OTHER,1
2115,OTHER,0.9989294616193019
2130,OTHER,0.9957224306869052
2145,OTHER,0.9903926402016152
2160,OTHER,0.9829629131445341
2175,OTHER,0.9734650647475529
2190,OTHER,0.9619397662556435
2205,OTHER,0.948436370766344
2220,OTHER,0.9330127018922195
2235,OTHER,0.9157348061512725
2250,OTHER,0.8966766701456179
2265,OTHER,0.8759199037394889
2280,OTHER,0.8535533905932738
2295,OTHER,0.8296729075500348
2310,OTHER,0.8043807145043602
2325,OTHER,0.7777851165098011
2340,OTHER,0.7500000000000002
2355,OTHER,0.7211443451095008
2370,OTHER,0.6913417161825448
2385,OTHER,0.6607197326515813
2400,OTHER,0.6294095225512604
2415,OTHER,0.5975451610080649
2430,OTHER,0.5652630961100259
2445,OTHER,0.5327015646150715
2460,OTHER,0.5000000000000006
2475,OTHER,0.46729843538492843
2490,OTHER,0.43473690388997444
2505,OTHER,0.40245483899193635
2520,OTHER,0.3705904774487399
2535,OTHER,0.3392802673484193
2550,OTHER,0.30865828381745586
2565,OTHER,0.2788556548904991
2580,OTHER,0.2500000000000004
2595,OTHER,0.22221488349019913
2610,OTHER,0.19561928549563973
2625,OTHER,0.1703270924499662
2640,OTHER,0.14644660940672605
2655,OTHER,0.12408009626051159
2670,OTHER,0.10332332985438258
2685,OTHER,0.08426519384872744
2700,OTHER,0.06698729810778059
2715,OTHER,0.051563629233656094
2730,OTHER,0.0380602337443568
2745,OTHER,0.026534935252446934
2760,OTHER,0.017037086855465844
2775,OTHER,0.00960735979838473
2790,OTHER,0.0042775693130948644
2805,OTHER,0.0010705383806982605
2820,OTHER,0
2835,OTHER,0.0010705383806982605
2850,OTHER,0.004277569313094698
2865,OTHER,0.00960735979838484
2880,OTHER,0.01703708685546579
2895,OTHER,0.0265349352524471
2910,OTHER,0.03806023374435663
2925,OTHER,0.05156362923365554
2940,OTHER,0.06698729810778087
2955,OTHER,0.08426519384872722
2970,OTHER,0.10332332985438236
2985,OTHER,0.12408009626051136
3000,OTHER,0.14644660940672577
3015,OTHER,0.17032709244996525
3030,OTHER,0.19561928549563945
3045,OTHER,0.2222148834901988
3060,OTHER,0.2500000000000001
3075,OTHER,0.27885565489049957
3090,OTHER,0.30865828381745475
3105,OTHER,0.339280267348419
3120,OTHER,0.37059047744873874
3135,OTHER,0.402454838991936
3150,OTHER,0.43473690388997366
3165,OTHER,0.46729843538492893
3180,OTHER,0.4999999999999998
3195,OTHER,0.5327015646150715
3210,OTHER,0.565263096110026
3225,OTHER,0.5975451610080635
3240,OTHER,0.62940952255126
3255,OTHER,0.6607197326515806
3270,OTHER,0.691341716182544
3285,OTHER,0.7211443451095
3300,OTHER,0.7499999999999996
3315,OTHER,0.7777851165098015
3330,OTHER,0.8043807145043602
3345,OTHER,0.8296729075500338
3360,OTHER,0.853553390593274
3375,OTHER,0.8759199037394884
3390,OTHER,0.8966766701456175
3405,OTHER,0.9157348061512726
3420,OTHER,0.9330127018922199
3435,OTHER,0.9484363707663439
3450,OTHER,0.9619397662556433
3465,OTHER,0.9734650647475525
3480,OTHER,0.9829629131445341
3495,OTHER,0.9903926402016152
3510,OTHER,0.995722430686905
3525,OTHER,0.9989294616193017
3540,OTHER,1
3555,OTHER,0.9989294616193017
3570,OTHER,0.9957224306869052
3585,OTHER,0.9903926402016152
3600,OTHER,0.9829629131445343
3615,OTHER,0.9734650647475531
3630,OTHER,0.9619397662556434
3645,OTHER,0.9484363707663441
3660,OTHER,0.9330127018922192
3675,OTHER,0.9157348061512733
3690,OTHER,0.8966766701456177
3705,OTHER,0.8759199037394887
3720,OTHER,0.8535533905932743
3735,OTHER,0.8296729075500349
3750,OTHER,0.8043807145043599
3765,OTHER,0.777785116509802
3780,OTHER,0.7500000000000007
3795,OTHER,0.7211443451095004
3810,OTHER,0.6913417161825446
3825,OTHER,0.660719732651581
3840,OTHER,0.6294095225512614
3855,OTHER,0.5975451610080641
3870,OTHER,0.5652630961100265
3885,OTHER,0.532701564615072
3900,OTHER,0.5000000000000002
3915,OTHER,0.46729843538492766
3930,OTHER,0.434736903889975
3945,OTHER,0.40245483899193646
3960,OTHER,0.3705904774487392
3975,OTHER,0.33928026734841943
3990,OTHER,0.3086582838174552
4005,OTHER,0.27885565489050085
4020,OTHER,0.2500000000000005
4035,OTHER,0.22221488349019924
4050,OTHER,0.19561928549563984
4065,OTHER,0.1703270924499649
4080,OTHER,0.1464466094067261
4095,OTHER,0.12408009626051164
4110,OTHER,0.1033233298543832
4125,OTHER,0.0842651938487275
4140,OTHER,0.0669872981077807
4155,OTHER,0.05156362923365576
4170,OTHER,0.038060233744357186
4185,OTHER,0.026534935252447267
4200,OTHER,0.0170370868554659
4215,OTHER,0.009607359798384951
4230,OTHER,0.004277569313094753
4245,OTHER,0.001070538380698205
4260,OTHER,0
4275,OTHER,0.001070538380698205
4290,OTHER,0.004277569313094809
4305,OTHER,0.00960735979838484
4320,OTHER,0.017037086855465733
4335,OTHER,0.02653493525244649
4350,OTHER,0.03806023374435624
4365,OTHER,0.05156362923365587
4380,OTHER,0.06698729810778037
4395,OTHER,0.08426519384872766
4410,OTHER,0.10332332985438225
4425,OTHER,0.1240800962605107
4440,OTHER,0.14644660940672505
4455,OTHER,0.17032709244996513
4470,OTHER,0.19561928549564006
4485,OTHER,0.2222148834901987
4500,OTHER,0.24999999999999922
4515,OTHER,0.27885565489049946
4530,OTHER,0.30865828381745464
4545,OTHER,0.339280267348418
4560,OTHER,0.3705904774487394
4575,OTHER,0.40245483899193674
4590,OTHER,0.43473690388997266
4605,OTHER,0.46729843538492793
4620,OTHER,0.5000000000000006
4635,OTHER,0.5327015646150713
4650,OTHER,0.5652630961100249
4665,OTHER,0.5975451610080643
4680,OTHER,0.6294095225512599
4695,OTHER,0.6607197326515797
4710,OTHER,0.6913417161825448
4725,OTHER,0.7211443451095014
4740,OTHER,0.7500000000000002
4755,OTHER,0.7777851165098008
4770,OTHER,0.8043807145043593
4785,OTHER,0.8296729075500344
4800,OTHER,0.8535533905932732
4815,OTHER,0.8759199037394889
4830,OTHER,0.8966766701456184
4845,OTHER,0.915734806151272
4860,OTHER,0.9330127018922193
4875,OTHER,0.9484363707663438
4890,OTHER,0.9619397662556435
4905,OTHER,0.9734650647475527
4920,OTHER,0.9829629131445339
4935,OTHER,0.9903926402016149
4950,OTHER,0.9957224306869051
4965,OTHER,0.9989294616193019
4980,OTHER,1
4995,OTHER,0.9989294616193016
5010,OTHER,0.9957224306869052
5025,OTHER,0.9903926402016154
5040,OTHER,0.9829629131445345
5055,OTHER,0.9734650647475529
5070,OTHER,0.961939766255643
5085,OTHER,0.9484363707663449
5100,OTHER,0.9330127018922196
5115,OTHER,0.9157348061512725
5130,OTHER,0.8966766701456177
5145,OTHER,0.8759199037394894
5160,OTHER,0.8535533905932737
5175,OTHER,0.8296729075500349
5190,OTHER,0.8043807145043613
5205,OTHER,0.7777851165098013
5220,OTHER,0.7499999999999993
5235,OTHER,0.7211443451095005
5250,OTHER,0.6913417161825455
5265,OTHER,0.6607197326515803
5280,OTHER,0.6294095225512606
5295,OTHER,0.5975451610080651
5310,OTHER,0.5652630961100257
5325,OTHER,0.5327015646150703
5340,OTHER,0.5000000000000013
5355,OTHER,0.46729843538492866
5370,OTHER,0.4347369038899751
5385,OTHER,0.4024548389919357
5400,OTHER,0.3705904774487402
5415,OTHER,0.33928026734842043
5430,OTHER,0.3086582838174553
5445,OTHER,0.2788556548905001
5460,OTHER,0.24999999999999983
5475,OTHER,0.2222148834901993
5490,OTHER,0.19561928549563923
5505,OTHER,0.1703270924499657
5520,OTHER,0.14644660940672682
5535,OTHER,0.12408009626051114
5550,OTHER,0.1033233298543827
5565,OTHER,0.08426519384872705
5580,OTHER,0.06698729810778165
5595,OTHER,0.051563629233656205
5610,OTHER,0.03806023374435652
5625,OTHER,0.026534935252447323
5640,OTHER,0.017037086855466177
5655,OTHER,0.009607359798384785
5670,OTHER,0.004277569313094642
5685,OTHER,0.0010705383806983715
5700,OTHER,0
5715,OTHER,0.0010705383806981494
